491-4678,54,non
350-491,102,non
491-635,53,non
491-4761,53,non
491-3476,80,non
491-267,32,non
491-105294,79,non
491-98,50,friends
491-381,47,friends
491-4864,19,non
491-3379,27,non
3229-491,15,non
3003-984,24,non
3003-241,23,non
3003-756,33,non
48860-3003,158,non
3003-4730,22,non
3395-3003,49,non
3463-3003,33,non
10393-3003,32,non
1400-3003,28,non
4785-3003,43,non
4466-3003,28,non
2355-3003,61,non
4815-3003,65,non
1346-3003,20,non
10410-3003,24,non
457-3003,86,non
12788-3003,40,non
4368-3003,26,non
3003-109821,23,non
531-3003,30,non
3003-10624,29,non
4855-3003,48,non
3252-3003,38,non
158-3003,19,non
226-3003,25,non
170-3003,27,non
578-3003,16,non
4879-3003,25,non
49624-3003,32,non
3439-3003,16,non
3353-3003,15,non
3440-3003,36,non
3245-3003,48,non
3003-332,137,non
10938-3003,36,non
3087-3003,20,non
41069-3003,24,non
3295-3003,38,non
4318-3003,21,non
472-3003,22,non
3003-1671,77,non
3003-3165,28,non
124-3003,52,non
3003-4923,35,non
3003-2947,19,non
3003-135,23,non
18748-3003,29,non
12876-3003,41,non
39034-3003,20,non
2890-3003,51,non
3425-3003,77,non
3003-552,24,non
3129-3003,31,non
3396-3003,21,non
3003-887,77,non
4864-3003,32,non
494-3003,30,non
3003-8606,27,non
3480-3003,20,non
10683-3003,21,non
510-3003,22,non
4517-3003,19,non
221-3003,24,non
205-1827,183,friends
49804-1827,299,friends
1108-1827,198,friends
1827-49152,112,non
680-1827,111,non
12505-1827,35,non
1827-8704,132,friends
8680-1827,70,non
4913-48860,80,non
4913-124862,21,non
4913-1406,84,non
39561-2360,46,non
2398-2360,26,non
2360-1400,21,non
2360-4956,25,non
10911-2360,63,non
39556-2360,42,non
2360-1468,40,non
2360-14967,27,non
2360-4947,22,non
39729-2360,60,non
111011-2360,51,non
10938-2360,20,non
175-2360,36,non
2360-109236,16,non
2360-379,28,non
105321-2360,26,non
2360-18931,34,non
110523-2360,14,non
2360-100899,28,non
39613-2360,35,non
25059-2360,24,non
41970-2360,39,non
2360-1100,34,non
10904-2360,36,non
2360-39745,30,non
2360-110717,13,non
984-241,25,friends
756-984,82,friends
19470-984,42,non
4785-984,117,non
984-109821,16,non
1384-984,66,non
726-984,34,non
332-984,32,non
117492-984,35,non
984-1069,15,non
29522-984,55,non
2890-984,25,non
984-552,28,non
984-887,29,non
984-38436,22,non
19709-984,26,non
10683-984,40,non
18415-2027,19,non
107180-2027,165,non
10610-2027,39,non
49918-2027,25,non
103033-2027,114,non
158371-2027,38,non
19957-2027,99,non
4797-1180,41,non
3935-1180,44,non
1180-1948,64,non
3395-1180,24,non
947-1180,31,non
226-1180,27,non
1180-18517,29,non
4632-1180,26,non
18412-1180,45,non
14446-1180,18,non
4799-1180,34,non
1180-2714,60,non
1180-3396,17,non
1180-10733,54,non
241-756,34,friends
4785-241,42,friends
11349-241,74,friends
346-241,24,non
3384-241,39,friends
4879-241,22,non
332-241,35,non
4318-241,30,non
272-241,43,friends
2890-241,39,friends
552-241,36,friends
887-241,43,non
19709-241,23,non
10683-241,29,non
4319-241,23,non
4893-4161,25,non
576-4893,175,friends
3128-4893,35,non
4893-5164,116,non
444-4893,21,non
4893-346,34,non
4893-534,92,non
4893-443,90,non
10445-4893,32,non
976-4893,40,non
4893-135,78,non
4893-112220,46,non
4893-1282,24,non
4893-3336,43,non
392-4893,124,non
869-48879,114,non
869-113659,107,non
869-11032,38,non
513-869,96,non
2344-869,40,non
49415-869,44,non
869-3448,42,non
19470-756,22,non
4785-756,185,non
109821-756,29,non
38293-756,33,non
1384-756,68,friends
332-756,33,non
117492-756,103,non
1069-756,22,non
29522-756,32,non
2890-756,30,non
756-552,34,friends
887-756,45,non
38436-756,41,friends
19709-756,32,non
14509-756,23,non
10683-756,52,non
3935-4797,25,non
4797-1948,60,non
576-4797,28,non
4797-947,31,non
4686-4797,19,non
4496-4797,12,non
226-4797,23,non
4797-3439,41,non
18412-4797,104,non
4797-12321,26,non
4797-24266,44,non
4799-4797,27,non
4797-49386,26,non
4761-4797,24,non
4797-17205,44,non
106584-4797,36,non
4797-19459,21,non
4797-2252,34,non
4797-44256,13,non
3379-4797,47,non
4797-33491,75,non
3229-4797,59,non
533-4797,26,non
4797-4690,29,non
4161-132738,48,non
3128-4161,25,non
4161-3349,39,non
976-4161,24,non
4161-109807,39,non
1146-4161,29,non
4161-111119,53,non
19603-3412,136,non
3412-6155,99,non
4686-3412,44,non
4496-3412,38,non
10388-3412,136,non
444-3412,120,non
2211-3412,129,non
1786-3412,91,non
179156-3412,209,non
3349-3412,40,non
436-3412,64,non
3412-49386,136,non
2344-3412,72,non
117729-3412,282,non
106584-3412,23,non
98-3412,110,non
3412-2252,33,non
3475-3412,44,non
3412-3342,42,non
105528-3412,36,non
408-3412,68,non
39561-2398,37,non
39561-4956,48,non
10911-39561,52,non
39556-39561,64,non
39561-1468,24,non
39561-4947,26,non
111011-39561,18,non
175-39561,34,non
39561-109236,14,non
39561-379,26,non
105321-39561,40,non
39561-18931,21,non
39561-110523,24,non
39613-39561,22,non
25059-39561,97,non
41970-39561,30,non
39561-1100,26,non
39561-10904,22,non
39561-39745,36,non
39561-16464,15,non
1479-687,55,non
4880-4730,30,non
4880-10393,49,non
4880-10368,27,non
4880-10410,54,non
4880-211,25,non
4880-10445,54,friends
4880-11074,103,friends
109724-4880,35,non
4880-3353,54,non
4880-4923,37,non
4880-3425,26,non
4880-125365,83,non
4880-128668,31,non
19935-4880,74,non
4880-2638,58,non
4880-91707,32,non
4880-1114,15,non
4880-2800,20,non
19404-3935,37,non
3935-10837,22,non
3935-3395,16,non
3935-6155,15,non
947-3935,147,friends
3935-3273,33,non
3935-19585,16,non
3935-211,34,non
3935-18898,25,non
3935-18517,27,non
4632-3935,60,non
3935-49370,50,non
18412-3935,29,non
3935-14446,42,non
3935-12321,68,non
4717-3935,50,non
3935-11097,19,non
3935-4799,33,non
3935-3682,35,non
3935-4678,49,non
350-3935,65,non
3935-4761,33,non
3935-3476,25,non
267-3935,22,non
11096-3935,21,non
3935-105294,30,non
3935-381,30,non
3935-44256,20,non
6116-3935,19,non
3935-3379,19,non
3935-3229,16,non
3935-533,20,non
3935-323,21,non
3935-3359,51,non
1773-3935,14,non
3935-11295,16,non
4902-48860,18,non
4902-4985,85,non
4902-6155,47,non
4902-457,56,non
4902-531,30,non
158-4902,12,non
4902-4435,61,non
170-4902,17,non
4902-578,57,friends
4902-3440,27,non
4902-38706,23,non
4902-3165,23,non
4902-668,31,non
4902-12876,23,non
4902-5169,16,non
4902-3480,44,non
4517-4902,33,non
4902-15281,29,non
1948-3395,45,friends
1948-1414,20,non
18898-1948,39,non
3439-1948,42,non
18412-1948,37,non
14446-1948,37,non
24266-1948,53,non
1948-3476,23,non
19459-1948,51,non
1948-3396,30,non
44256-1948,29,non
3379-1948,31,non
33491-1948,34,non
4690-1948,36,non
48860-19404,25,non
19404-10837,118,non
19404-6155,64,friends
4804-19404,23,non
1108-19404,18,non
3273-19404,36,non
19404-19585,24,non
211-19404,40,non
19404-18898,89,non
19404-18517,43,non
4879-19404,15,non
19404-14446,28,non
11097-19404,33,non
19404-3682,59,friends
436-19404,41,non
4678-19404,41,non
350-19404,98,friends
4318-19404,26,non
4936-19404,17,non
3165-19404,17,non
19404-10812,51,non
19404-3667,85,non
135-19404,29,non
267-19404,82,non
573-19404,27,non
11096-19404,90,non
98-19404,43,non
521-19404,34,non
3155-19404,64,non
19404-131,39,non
6116-19404,96,non
490-19404,57,non
494-19404,28,non
19404-19544,39,non
313-19404,25,non
1388-19404,19,non
533-19404,32,non
5717-19404,45,non
323-19404,62,non
4517-19404,17,non
1773-19404,43,non
19404-11295,31,non
2241-19404,39,non
576-48860,36,non
48860-4730,25,non
48860-3395,73,non
4985-48860,44,non
48860-6155,32,non
48860-3463,28,non
48860-10393,20,non
48860-1400,21,non
48860-4785,18,non
48860-4466,23,non
48860-2355,30,non
4815-48860,33,non
3273-48860,38,non
48860-10410,21,non
48860-457,70,non
48860-12788,47,non
48860-4368,17,non
48860-109821,23,non
48860-18898,81,non
48860-531,49,non
4855-48860,44,non
48860-3252,35,non
48860-170,24,non
48860-578,23,non
48860-4879,19,non
4632-48860,20,non
48860-3439,27,non
48860-14446,34,non
48860-3353,24,non
48860-3440,46,non
3245-48860,48,non
6038-48860,23,non
48860-3682,32,non
48860-332,83,non
48860-436,27,non
48860-10938,29,non
350-48860,28,non
48860-3087,21,non
48860-3295,44,non
48860-4318,18,non
48860-472,15,non
48860-635,26,non
48860-3165,34,non
48860-124,33,non
48860-10812,49,non
4793-48860,153,non
48860-3667,27,non
48860-3476,21,non
4923-48860,24,non
48860-2947,21,non
48860-135,47,non
267-48860,45,non
48860-573,30,non
48860-18748,24,non
48860-11096,43,non
48860-12876,44,non
48860-39034,31,non
48860-2890,50,non
48860-3425,49,non
48860-1406,41,non
48860-3129,48,non
48860-3396,38,non
48860-131,31,non
3336-48860,13,non
48860-887,38,non
48860-4864,30,non
6116-48860,14,non
494-48860,34,non
48860-3379,37,non
48860-8606,34,non
313-48860,21,non
48860-6278,19,non
48860-3480,22,non
48860-533,19,non
48860-5717,22,non
48860-510,17,non
4517-48860,23,non
221-48860,23,non
101-48860,13,non
48860-2800,30,non
48860-11295,30,non
48860-2241,23,non
1400-2398,49,non
10911-2398,44,friends
39556-2398,69,non
2398-880,31,non
2398-1468,21,non
39729-2398,38,non
111011-2398,35,non
175-2398,28,non
2398-109236,15,non
2398-379,15,non
105321-2398,18,non
2398-18931,20,non
2398-110523,44,non
39613-2398,27,non
41970-2398,35,non
2398-1100,12,non
10904-2398,16,non
2398-111026,66,non
2398-39745,18,non
16464-2398,11,non
576-4730,31,non
576-2758,27,non
576-10393,15,non
576-4686,19,non
576-6425,21,non
576-5164,120,non
576-3273,32,non
576-346,33,friends
576-10410,16,non
576-534,101,non
576-443,115,non
576-10445,23,non
576-18898,44,non
576-4632,28,non
576-28804,21,non
576-3353,25,non
350-576,23,non
576-635,60,non
576-124,23,non
576-3476,35,non
576-135,67,non
576-267,26,non
112220-576,56,non
576-3129,17,non
576-1282,22,non
576-3396,23,non
576-3336,29,non
576-719,25,non
576-91707,20,non
576-15505,22,non
576-3229,25,non
576-392,101,non
6155-10837,54,non
4804-10837,28,non
3273-10837,32,non
19585-10837,18,non
211-10837,37,non
18898-10837,77,non
10837-18517,42,non
14446-10837,25,non
11097-10837,52,non
3682-10837,88,non
436-10837,40,non
4678-10837,38,non
350-10837,62,non
4936-10837,44,non
3165-10837,23,non
10812-10837,116,friends
3667-10837,79,non
135-10837,29,non
267-10837,62,non
573-10837,25,non
11096-10837,57,non
98-10837,35,non
521-10837,25,non
3155-10837,27,non
131-10837,110,non
6116-10837,73,non
490-10837,40,non
494-10837,28,non
19544-10837,47,non
313-10837,23,non
533-10837,22,non
5717-10837,64,non
323-10837,70,non
4517-10837,21,non
1773-10837,61,non
11295-10837,37,non
2241-10837,68,friends
6425-4730,20,non
4730-48879,16,non
346-4730,36,non
4730-3384,24,non
12788-4730,25,non
4435-4730,26,non
578-4730,16,friends
4730-1080,40,non
4879-4730,21,non
28804-4730,22,non
4663-4730,23,non
4730-14446,25,non
18352-4730,23,non
4730-3087,18,non
4318-4730,38,non
635-4730,36,non
836-4730,35,non
6756-4730,21,non
4730-108555,44,non
272-4730,22,non
4730-1148,38,non
3129-4730,20,non
105528-4730,27,non
719-4730,22,non
4730-4738,18,non
15505-4730,13,non
9651-4730,24,non
4319-4730,20,non
2758-443,61,non
2758-1153,21,non
49624-2758,72,non
2758-1508,27,non
19574-2758,17,non
719-2758,44,non
19603-6155,51,non
4496-19603,36,non
10388-19603,72,non
444-19603,39,non
19603-179156,79,non
19603-1594,126,friends
19603-2500,30,non
19603-49386,31,non
19603-2344,36,non
19603-117729,131,non
19603-98,81,non
19603-39727,76,friends
19603-2252,32,non
3475-19603,32,non
19603-3342,36,non
408-19603,20,non
4466-3395,20,non
2355-3395,33,non
4815-3395,21,non
3395-457,18,non
12788-3395,22,non
3395-1414,45,non
18898-3395,33,non
531-3395,21,non
170-3395,49,non
4489-3395,18,non
4632-3395,21,non
3439-3395,30,non
18412-3395,47,non
3395-14446,24,non
24266-3395,23,non
3395-332,36,non
4678-3395,19,non
3295-3395,61,non
124-3395,25,non
185-3395,51,non
3395-10812,17,non
3395-3476,23,non
3395-135,26,non
267-3395,22,non
3360-3395,16,non
668-3395,24,non
11096-3395,20,non
39034-3395,14,non
2890-3395,33,non
3425-3395,38,non
3395-3396,183,friends
44256-3395,25,non
3336-3395,60,non
3395-43122,23,non
3379-3395,19,non
3395-8606,22,non
5169-3395,28,non
533-3395,19,non
3395-3359,24,non
15281-3395,41,non
3395-11295,19,non
49624-1075,27,non
28804-1075,53,friends
124863-1075,57,non
124862-1075,66,non
341-1075,47,friends
719-1075,23,non
4785-19470,41,non
19470-38293,194,non
19470-332,34,non
117492-19470,30,non
19470-552,27,non
190023-19470,53,non
4985-10393,19,non
10388-4985,27,non
4985-457,58,non
4985-109821,24,non
4985-578,58,non
4985-3440,23,non
4985-38706,31,non
4793-4985,46,non
4985-39727,15,non
3480-4985,37,non
18415-10624,52,friends
18415-49135,83,non
3273-6155,25,non
10388-6155,40,non
457-6155,26,non
2211-6155,66,non
211-6155,19,non
18898-6155,48,non
179156-6155,66,non
4435-6155,23,non
6155-578,53,non
6155-18517,17,non
6155-3440,33,non
11097-6155,21,non
3682-6155,44,non
436-6155,39,non
350-6155,51,non
49386-6155,15,non
3165-6155,17,non
2344-6155,51,non
10812-6155,40,non
117729-6155,87,non
3667-6155,42,non
135-6155,21,non
267-6155,37,non
573-6155,18,non
11096-6155,41,non
98-6155,83,non
3155-6155,25,non
131-6155,35,non
3342-6155,58,non
6116-6155,76,friends
490-6155,31,non
3379-6155,23,non
19544-6155,19,non
3480-6155,35,non
5717-6155,42,non
323-6155,31,non
4517-6155,30,non
1773-6155,45,non
11295-6155,22,non
2241-6155,30,non
408-6155,19,non
205-49804,170,non
1108-205,126,friends
205-49152,51,non
205-680,89,friends
205-12505,70,non
205-8704,74,friends
205-8680,77,friends
4804-6425,53,non
4804-19769,60,non
3273-4804,20,non
211-4804,21,non
4804-18898,31,non
3012-4804,69,non
4632-4804,20,non
6038-4804,145,friends
4804-11097,44,non
4804-3682,34,non
436-4804,24,non
4678-4804,24,non
350-4804,22,non
4804-4936,16,non
4804-3667,21,non
4804-17205,18,non
135-4804,15,non
267-4804,29,non
11096-4804,17,non
4804-131,28,non
6116-4804,37,non
490-4804,31,non
4804-5717,11,non
6453-4804,83,non
2241-4804,13,non
3463-4466,81,non
2355-3463,38,non
4815-3463,77,non
1346-3463,22,non
3463-457,58,non
3463-12788,24,non
3463-29557,15,non
4368-3463,80,non
3463-10582,21,non
531-3463,12,non
3463-10624,34,non
4855-3463,107,non
177-3463,115,non
158-3463,14,non
170-3463,21,non
3440-3463,31,non
3463-332,33,non
10938-3463,35,non
3463-3295,27,non
4936-3463,37,non
472-3463,63,non
124-3463,43,non
3463-10812,14,non
1146-3463,14,non
3463-135,32,non
267-3463,24,non
3463-18748,15,non
10467-3463,39,non
2890-3463,15,non
3463-3425,28,non
3463-3129,16,non
4864-3463,11,non
494-3463,47,non
3463-8606,25,non
313-3463,30,non
176-3463,78,non
3463-6278,39,non
6195-3463,24,non
4478-3463,45,non
510-3463,48,non
221-3463,37,non
101-3463,12,non
832-3463,20,non
10393-1400,27,non
1346-10393,20,non
10368-10393,114,friends
10410-10393,365,friends
10393-10731,20,non
457-10393,29,non
211-10393,22,non
10445-10393,32,non
531-10393,14,non
3252-10393,19,non
158-10393,78,friends
10393-11074,32,non
10393-14896,38,non
109724-10393,41,non
10393-3353,73,non
10393-3440,28,non
10393-3295,13,non
10393-10367,20,non
10393-5234,23,non
10393-49415,17,non
4923-10393,19,non
10393-2947,17,non
3425-10393,48,non
125365-10393,53,non
10393-887,17,non
128668-10393,36,non
19935-10393,36,non
10393-2638,27,non
91707-10393,77,non
3480-10393,24,non
2800-10393,39,non
4994-1359,136,friends
4686-947,22,non
947-3273,19,non
947-211,30,non
947-226,21,friends
947-3439,13,non
947-49370,47,non
18412-947,17,non
947-14446,36,non
947-12321,50,non
947-24266,35,non
4717-947,45,non
947-4799,32,non
947-4678,34,non
350-947,39,non
4761-947,21,non
6756-947,16,non
947-3476,17,non
17205-947,28,non
947-3360,18,non
947-105294,29,non
19459-947,18,non
947-2714,20,non
947-381,22,non
947-44256,13,non
947-33491,21,non
3229-947,14,friends
947-10733,26,non
947-3359,16,non
5843-4860,75,friends
2355-4860,19,non
4860-1304,18,non
2305-4860,62,non
2971-4860,93,friends
170-4860,23,non
836-4860,15,non
4860-132961,71,non
4860-43122,28,non
2500-132738,80,non
132738-993,50,non
111119-132738,22,non
3382-341,30,non
10368-1400,11,non
10410-1400,14,non
457-1400,12,non
10911-1400,36,non
1400-531,16,non
39556-1400,32,non
1400-880,35,non
1400-121693,22,non
1400-4947,15,non
39729-1400,62,non
111011-1400,32,non
10938-1400,14,non
175-1400,26,non
1400-109236,12,non
105321-1400,17,non
1400-18931,31,non
1400-110523,38,non
39613-1400,29,non
25059-1400,20,non
41970-1400,40,non
125365-1400,28,non
91707-1400,30,non
3480-1400,19,non
10904-1400,15,non
1400-111026,32,non
39745-1400,15,non
16464-1400,24,non
4496-4686,119,non
10388-4686,156,non
444-4686,71,non
4686-43679,117,non
28448-4686,21,non
4686-2211,42,non
10445-4686,31,non
109724-4686,23,non
436-4686,61,non
408-4686,114,non
4785-109821,24,non
4785-1384,39,non
4785-332,56,non
4785-117492,48,non
4785-1069,22,non
4785-29522,33,non
4785-2890,41,non
4785-552,33,non
4785-887,67,non
4785-38436,22,non
4785-19709,43,non
4785-10683,33,non
10388-4496,94,non
444-4496,107,non
4496-43679,116,non
4496-2211,23,non
4496-179156,17,non
109724-4496,32,non
436-4496,37,non
4496-49386,36,non
4496-106584,15,non
4496-2252,31,non
19935-4496,26,non
408-4496,106,friends
1108-49804,218,non
49804-49152,61,non
680-49804,110,non
49804-12505,53,non
49804-8704,155,friends
49804-8680,64,non
15242-19163,131,non
1346-3128,100,non
3128-457,16,non
158-3128,20,non
3128-4489,43,non
3128-976,37,non
3128-14896,125,non
6199-3128,84,non
3128-3295,27,non
4318-3128,19,non
4936-3128,27,non
494-3128,15,non
313-3128,19,non
3128-4738,32,non
221-3128,26,non
101-3128,25,non
19769-6425,31,non
6425-48879,34,non
6425-43679,23,non
6425-113659,29,non
6425-443,48,non
3012-6425,51,friends
226-6425,21,non
6425-3349,36,non
6425-3439,22,non
6038-6425,129,non
6425-1508,38,non
6756-6425,73,non
6425-17205,21,non
19574-6425,41,non
112220-6425,36,non
6425-1776,41,non
6425-341,22,non
6425-3336,25,non
6425-8606,54,non
6453-6425,52,friends
11349-346,22,non
11349-3384,87,non
11349-4879,36,non
4318-11349,18,non
11349-108555,12,non
11349-272,105,friends
11349-2890,25,friends
11349-3129,19,non
2998-11349,20,non
11349-4319,27,non
109706-2204,157,non
49968-2204,57,non
152611-2204,95,non
3012-19769,112,non
19769-3349,68,non
6038-19769,161,non
19769-17205,25,non
19769-8606,26,non
6453-19769,115,non
2355-5843,22,non
5843-28448,19,non
5843-10513,35,non
5843-2305,101,non
5843-2971,48,non
3245-5843,22,non
41069-5843,22,non
5843-132961,45,non
5843-573,29,non
5843-832,15,non
5164-346,27,non
5164-534,108,non
5164-443,18,non
135-5164,41,non
112220-5164,52,non
5164-3336,15,non
392-5164,130,non
2355-4466,49,non
4815-4466,88,non
1346-4466,26,non
4466-457,36,non
12788-4466,42,non
4368-4466,82,non
10582-4466,23,non
10624-4466,30,non
4855-4466,94,non
177-4466,45,non
158-4466,41,non
170-4466,25,non
695-4466,17,non
3440-4466,33,non
4466-332,22,non
10938-4466,38,non
3295-4466,23,non
4936-4466,60,non
472-4466,39,non
124-4466,47,non
10812-4466,17,non
1146-4466,22,non
4466-135,20,non
18748-4466,15,non
10467-4466,27,non
39034-4466,12,non
4466-2890,16,non
4466-3425,28,non
494-4466,45,non
313-4466,25,non
176-4466,31,non
6278-4466,27,non
3006-4466,22,non
6195-4466,39,non
4478-4466,61,friends
510-4466,31,non
221-4466,29,non
832-4466,26,non
4815-2355,44,non
1108-2355,14,non
1346-2355,21,non
2355-457,46,non
2355-12788,34,non
4368-2355,33,non
2355-10582,19,non
2355-531,21,non
4855-2355,46,non
177-2355,45,non
170-2355,21,non
2355-4489,20,non
2355-2413,36,non
2355-695,32,non
2355-11074,26,non
2355-3440,30,non
2355-332,30,non
2355-728,25,non
10938-2355,24,non
2355-3295,36,non
2355-1052,21,non
4936-2355,20,non
472-2355,19,non
124-2355,38,non
4923-2355,23,non
2355-135,29,non
267-2355,18,non
2355-18748,19,non
2355-10467,22,non
2355-2890,42,non
2355-3425,39,non
4864-2355,42,non
494-2355,29,non
2355-8606,41,non
176-2355,43,friends
6278-2355,16,non
3006-2355,15,non
6195-2355,20,non
510-2355,12,non
221-2355,20,non
4815-1346,23,non
4815-457,71,non
4815-12788,62,non
4815-4368,52,non
4815-10582,29,non
4815-531,20,non
10624-4815,15,non
4855-4815,74,non
4815-177,36,non
4815-158,24,non
4815-170,19,non
4815-4489,19,non
4815-3440,46,non
3245-4815,11,non
4815-332,47,non
4815-10938,30,non
4815-3295,49,non
4318-4815,19,non
4936-4815,39,non
4815-472,52,non
4815-124,33,non
4815-10812,17,non
4815-836,23,non
4815-108555,25,non
4923-4815,22,non
4815-135,38,non
267-4815,19,non
4815-18748,46,non
4815-10467,46,non
4815-2890,30,non
4815-3425,50,non
4815-3129,21,non
4815-4864,18,non
494-4815,25,non
4815-8606,19,non
313-4815,17,non
176-4815,30,non
4815-6278,42,non
4815-3006,19,non
6195-4815,44,non
4815-4478,24,non
4815-510,32,non
221-4815,24,non
832-4815,19,non
11027-1414,36,non
11027-11109,37,non
1108-1346,18,non
1108-211,17,non
1108-49152,77,non
1108-680,80,friends
1108-14446,21,non
1108-436,11,non
1108-4678,17,non
1108-12505,58,non
1108-135,13,non
267-1108,17,non
1108-8704,73,friends
1108-8680,74,friends
38706-38878,76,friends
1356-38878,137,non
38741-38878,39,non
14428-38878,82,friends
880-18901,47,non
121693-18901,101,non
457-1346,30,non
12788-1346,12,non
4368-1346,32,non
1346-10624,15,non
4855-1346,33,non
177-1346,27,non
158-1346,66,non
1346-4489,12,non
1346-14896,91,non
1346-3440,20,non
1346-332,27,non
10938-1346,25,non
6199-1346,112,non
1346-3295,28,non
4318-1346,22,non
4936-1346,21,non
472-1346,16,non
1346-4257,29,non
124-1346,39,friends
1346-2428,16,non
313-1346,29,non
1346-4738,25,non
176-1346,20,non
510-1346,25,non
221-1346,78,non
101-1346,27,non
3273-211,29,non
3273-18898,85,non
3273-179156,20,non
4632-3273,30,non
3273-49370,84,non
3273-14446,26,non
3273-12321,80,non
3273-24266,32,non
4717-3273,54,non
3273-11097,31,non
3273-3682,42,non
3273-436,27,non
3273-4678,54,non
350-3273,141,friends
3273-4936,20,non
3273-635,32,non
3273-10812,27,non
4761-3273,25,non
3273-3667,34,non
3273-3476,75,non
3273-135,19,non
267-3273,52,non
3273-573,26,non
3273-11096,33,non
3273-105294,45,non
98-3273,26,non
3273-521,18,non
3273-381,28,friends
3273-131,33,non
6116-3273,46,non
3273-533,20,non
3273-5717,26,non
3273-3359,17,non
3273-11295,23,non
3273-2241,19,non
10388-444,48,non
10388-43679,44,non
10388-2211,90,non
10388-179156,42,non
10388-4435,23,non
10388-2500,29,non
10388-436,30,non
10388-2344,29,non
10388-117729,82,non
10388-98,40,non
10388-3475,19,non
10388-3342,33,non
10388-408,35,friends
1304-48879,30,non
48879-113659,60,non
11032-48879,33,non
170-48879,17,non
513-48879,48,non
2344-48879,27,non
185-48879,20,non
6756-48879,39,non
49415-48879,43,non
444-43679,63,non
444-2211,88,non
444-1786,29,non
444-179156,46,non
444-3349,37,non
976-444,44,non
436-444,48,non
4936-444,13,non
444-49386,39,non
444-117729,33,non
444-1146,25,non
444-106584,35,non
444-2252,32,non
444-105528,23,non
444-719,22,non
408-444,78,friends
10410-10368,116,non
10731-10368,16,non
10368-211,20,non
10445-10368,35,friends
10368-158,24,friends
10368-11074,31,non
28804-10368,11,non
109724-10368,32,non
10368-3353,70,non
10367-10368,43,friends
10368-5234,19,non
3425-10368,36,non
125365-10368,47,non
128668-10368,51,non
19935-10368,38,non
10368-2638,25,non
91707-10368,69,non
2800-10368,40,friends
4914-1304,37,non
28448-4914,52,non
4914-10513,50,non
531-4914,31,non
4914-18582,34,non
668-4914,45,non
3006-4914,55,non
15281-4914,36,non
346-534,31,non
346-3384,29,non
4879-346,34,non
4318-346,94,non
635-346,32,non
836-346,41,non
346-108555,59,non
346-135,29,non
112220-346,20,non
346-2890,16,non
3129-346,32,non
392-346,38,non
2998-346,26,non
4319-346,46,non
10731-10410,17,non
457-10410,21,non
10410-211,24,non
10410-10445,21,non
10410-531,14,non
3252-10410,16,non
158-10410,57,friends
10410-11074,36,non
10410-14896,61,non
109724-10410,28,non
10410-3353,68,non
10410-10367,17,non
10410-5234,25,non
4923-10410,19,non
3425-10410,33,non
125365-10410,33,non
10410-887,16,non
128668-10410,31,non
19935-10410,27,non
10410-2638,20,non
91707-10410,52,non
101-10410,23,non
2800-10410,34,friends
10911-4956,25,friends
39556-4956,71,non
4956-1468,33,non
4956-4947,26,friends
111011-4956,28,non
175-4956,37,non
4956-379,38,friends
105321-4956,24,non
18931-4956,23,non
110523-4956,18,non
39613-4956,19,non
25059-4956,39,non
4956-1100,17,non
4956-111026,22,non
39745-4956,56,friends
4956-110717,15,non
16464-4956,25,non
1304-10513,27,non
2971-1304,20,non
170-1304,14,non
41069-1304,31,non
534-443,98,non
135-534,52,non
112220-534,50,non
1282-534,12,non
3336-534,27,non
392-534,100,non
2211-43679,17,non
3349-43679,50,non
436-43679,31,non
6756-43679,31,non
43679-1776,38,non
408-43679,54,non
28448-10513,72,non
531-28448,23,non
28448-976,25,non
3245-28448,26,non
28448-41069,23,non
28448-14406,19,non
4936-28448,18,non
28448-132961,30,non
28448-1146,47,non
573-28448,23,non
28448-668,13,non
3006-28448,25,non
28448-120553,40,non
3245-10513,77,non
15281-10513,18,non
832-10513,36,non
14858-14967,52,non
100899-14858,117,non
2971-2305,51,non
170-2305,29,non
3245-2305,21,non
41069-2305,22,non
836-2305,21,non
43122-2305,20,non
120553-2305,26,non
832-2305,23,non
10731-113659,38,non
443-113659,21,non
513-113659,183,non
2344-113659,101,non
49415-113659,89,non
113659-3448,61,non
10445-10731,21,non
2366-10731,21,non
4717-10731,25,non
635-10731,24,non
10731-28399,43,non
10731-1508,21,non
49415-10731,28,non
10731-2947,15,non
4879-3384,72,friends
3440-3384,17,non
4318-3384,38,non
108555-3384,19,non
272-3384,27,non
2890-3384,19,non
3129-3384,37,non
2998-3384,33,non
4319-3384,34,non
12788-457,58,non
29557-457,18,non
4368-457,67,non
10582-457,30,non
457-18898,21,non
457-531,21,non
10624-457,52,non
4855-457,121,non
177-457,118,non
158-457,49,non
457-226,43,non
170-457,19,non
4489-457,13,non
457-578,81,friends
457-3440,55,non
457-332,65,non
10938-457,88,non
3295-457,27,non
4936-457,34,non
472-457,49,non
457-3165,27,non
124-457,63,non
10812-457,16,non
4923-457,21,non
457-2947,23,non
457-135,26,non
267-457,36,non
18748-457,18,non
10467-457,34,non
457-12876,29,non
39727-457,14,non
2890-457,27,non
3425-457,44,non
457-3129,22,non
457-887,25,non
457-4864,21,non
494-457,48,non
457-8606,20,non
313-457,37,non
176-457,78,non
6278-457,46,non
3480-457,33,non
6195-457,25,non
4478-457,27,non
510-457,47,non
4517-457,18,non
221-457,45,non
